"","subject","trial","item","category","supercategory","PosOr","word","letters.01","timing.01"
"4347",9,27,"lippenstift","Filler","Filler",3,"LIPPENSTFTBackspaceBackspaceBackspaceTIFTEnter","L",775
"4348",9,28,"tulpe","Blumen","Misc II",2,"TULPEEnter","T",883
"4349",9,29,"schaf","Huftiere","Tiere",2,"SCHAFEnter","S",1406
"4350",9,30,"bürste","Filler","Filler",4,"BÜRSTEEnter","B",1288
"4351",9,31,"harfe","Instrumente","Misc I",3,"HARFEEnter","H",940
"4352",9,32,"kamel","Huftiere","Tiere",3,"KAMELEnter","K",1033
"4353",9,33,"mikrofon","Filler","Filler",5,"MIKROFONEnter","M",1383
"4354",9,34,"rose","Blumen","Misc II",3,"ROSEEnter","R",1232
"4355",9,35,"pferd","Huftiere","Tiere",4,"PFERDEnter","P",962
"4356",9,36,"klavier","Instrumente","Misc I",4,"JBackspaceKLAVIEREnter","J",779
"4357",9,37,"löwenzahn","Blumen","Misc II",4,"LÖWENAZBackspaceBackspaceZAHNEnter","L",1125
"4358",9,38,"reh","Huftiere","Tiere",5,"REHEnter","R",1358
"4359",9,39,"gitarre","Instrumente","Misc I",5,NA,"G",4526
"4360",9,40,"sonnenblume","Blumen","Misc II",5,"EEnter","E",NA
"4361",9,41,"löwe","Raubtiere","Tiere",1,"LÖEBackspaceWEEnter","L",1140
"4362",9,42,"messer","Kochen","Werkzeug",1,"MESSEREnter","M",886
"4363",9,43,"ohrring","Schmuck","Kleidung",1,"OHRRINGEnter","O",1370
"4364",9,44,"schornstein","Filler","Filler",1,"KAMINEnter","K",888
"4365",9,45,"tiger","Raubtiere","Tiere",2,"TIGEREnter","T",1074
"4366",9,46,"kette","Schmuck","Kleidung",2,"KETTEEnter","K",956
"4367",9,47,"schwert","Filler","Filler",2,"MESSEREnter","M",847
"4368",9,48,"kelle","Kochen","Werkzeug",2,"KELLEEnter","K",1505
"4369",9,49,"armband","Schmuck","Kleidung",3,"ARMBANDEnter","A",1579
"4370",9,50,"leopard","Raubtiere","Tiere",3,"TBackspacePUMAEnter","T",948
"4371",9,51,"kopfhörer","Filler","Filler",3,"KOPFHÖREREnter","K",1046
"4372",9,52,"ring","Schmuck","Kleidung",4,"RINGEnter","R",674
"4373",9,53,"schneebesen","Kochen","Werkzeug",3,"SCHNEEBESENEnter","S",803
"4374",9,54,"bär","Raubtiere","Tiere",4,"BÄEnter","B",1397
"4375",9,55,"brosche","Schmuck","Kleidung",5,"BROSCHEEnter","B",1397
"4376",9,56,"löffel","Kochen","Werkzeug",4,"LÖFFELEnter","L",904
"4377",9,57,"glocke","Filler","Filler",4,"CLOCKEEnter","C",1249
"4378",9,58,"panther","Raubtiere","Tiere",5,"PUMAEnter","P",996
"4379",9,59,"gabel","Kochen","Werkzeug",5,"GABELEnter*","G",1043
"4380",9,60,"schlüssel","Filler","Filler",5,"SCHLÜSSELEnter","S",1780
"4381",9,61,"lkw","Strasse","Fortbewegungsmittel",1,"LKWEnter","L",1049
"4382",9,62,"goldfisch","Fische","Tiere",1,"FISCHEnter","F",806
"4383",9,63,"teppich","Filler","Filler",1,"TEPPICHEnter","T",866
"4384",9,64,"regal","Aufbewahrung","Möbel",1,"TEGALEnter","T",830
"4385",9,65,"delfin","Fische","Tiere",2,"DELFINEnter","D",859
"4386",9,66,"bus","Strasse","Fortbewegungsmittel",2,"BUSEnter","B",841
"4387",9,67,"pfeife","Filler","Filler",2,"PFEIEFBackspaceBackspaceFEEnter","P",1686
"4388",9,68,"aal","Fische","Tiere",3,"AALEnter","A",1186
"4389",9,69,"safe","Aufbewahrung","Möbel",2,"SAFEEnter","S",1113
"4390",9,70,"kamera","Filler","Filler",3,"KAMERAEnter","K",1519
"4391",9,71,"hai","Fische","Tiere",4,"HAIEnter","H",881
"4392",9,72,"schublade","Aufbewahrung","Möbel",3,"SCHUBLADEEnter","S",1420
"4393",9,73,"motorrad","Strasse","Fortbewegungsmittel",3,"MOTORRADEnter","M",1439
"4394",9,74,"rochen","Fische","Tiere",5,"ROCHENEnter","R",1113
"4395",9,75,"parfum","Filler","Filler",4,"PAFUMEnter","P",1451
"4396",9,76,"kutsche","Strasse","Fortbewegungsmittel",4,"KUTSCHEEnter","K",1887
"4397",9,77,"schachtel","Aufbewahrung","Möbel",4,"BOXEnter","B",1375
"4398",9,78,"würfel","Filler","Filler",5,"WÜRFELEnter","W",1098
"4399",9,79,"auto","Strasse","Fortbewegungsmittel",5,"AUTOEnter","A",916
"4400",9,80,"kleiderschrank","Aufbewahrung","Möbel",5,"REGALEnter","R",1329
"4401",9,81,"yacht","Wasser","Fortbewegungsmittel",1,"SCHIFFEnter","S",1274
"4402",9,82,"bleistift","Büro","Werkzeug",1,"SBackspaceBLEISTIFTEnter","S",824
"4403",9,83,"ventilator","Filler","Filler",1,"VENTILATBackspaceTOREnter","V",2232
"4404",9,84,"fächer","Filler","Filler",2,"FÄCHEREnter","F",1968
"4405",9,85,"geschirrspüler","Küche","Möbel",1,NA,"W",1507
"4406",9,86,"zigarette","Filler","Filler",3,"ZIGARETTEEnter","Z",1675
"4407",9,87,"radiergummi","Büro","Werkzeug",2,"RADIERGUMMIEnter","R",1103
"4408",9,88,"mikrowelle","Küche","Möbel",2,"MIKROWELLEEnter","M",1500
"4409",9,89,"spaghetti","Filler","Filler",4,"SPAGHETIBackspaceTIEnter","S",1134
"4410",9,90,"gondel","Wasser","Fortbewegungsmittel",2,"KANUEnter","K",1118
"4411",9,91,"herd","Küche","Möbel",3,"ERDEnter","E",1093
"4412",9,92,"lineal","Büro","Werkzeug",3,"LINEALEnter","L",1008
"4413",9,93,"segelschiff","Wasser","Fortbewegungsmittel",3,"SCHIFFEnter","S",678
"4414",9,94,"kaffeemaschine","Küche","Möbel",4,"KAFFEEEnter","K",1540
"4415",9,95,"klammer","Büro","Werkzeug",4,"KLAMMEREnter","K",2526
"4416",9,96,"u-boot","Wasser","Fortbewegungsmittel",4,"SCHIBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceUBOOTEnter","S",1176
"4417",9,97,"kerze","Filler","Filler",5,"KERZEEnter","K",833
"4418",9,98,"schere","Büro","Werkzeug",5,"SCHEREnterE","S",695
"4419",9,99,"kanu","Wasser","Fortbewegungsmittel",5,"KANUEnter","K",874
"4420",9,100,"kühlschrank","Küche","Möbel",5,"KÜHLSCHRANKEnter","K",1693
"4421",9,101,"apfel","Obst","Lebensmittel",1,"APFELEnter","A",883
"4422",9,102,"spinne","Insekten","Tiere",1,"SPINNEEnter","S",759
"4423",9,103,"luftballon","Filler","Filler",1,"LUFTBALLOONEnter","L",872
"4424",9,104,"banane","Obst","Lebensmittel",2,"BANANEEnter","B",1471
"4425",9,105,"becher","Trinkgefässe","Misc II",1,"BECHEREnter","B",1306
"4426",9,106,"biene","Insekten","Tiere",2,"NBackspaceBEINEBackspaceBackspaceBackspaceIBackspaceBackspaceIEEBackspaceNEEnter","N",1109
"4427",9,107,"kirsche","Obst","Lebensmittel",3,"KIRSCHEEnter","K",1071
"4428",9,108,"glas","Trinkgefässe","Misc II",2,"GLASEnter","G",895
"4429",9,109,"puppe","Filler","Filler",2,"PUPPEEnter","P",998
"4430",9,110,"trauben","Obst","Lebensmittel",4,"TBackspaceWEINTRAUBENEnter","T",1384
"4431",9,111,"tasse","Trinkgefässe","Misc II",3,"TBackspaceTASSEEnter","T",1492
"4432",9,112,"käfig","Filler","Filler",3,"KÄFIGEnter","K",1309
"4433",9,113,"fliege","Insekten","Tiere",3,"FLIEGEEnter","F",1120
"4434",9,114,"brille","Filler","Filler",4,"SBackspaceBRILLEEnter","S",714
"4435",9,115,"kanne","Trinkgefässe","Misc II",4,"TEEKANNEEnter","T",2059
"4436",9,116,"marienkäfer","Insekten","Tiere",4,"MARIENLBackspaceKÄFEREnter","M",1232
"4437",9,117,"pinsel","Filler","Filler",5,"PINSELEnter","P",994
"4438",9,118,"birne","Obst","Lebensmittel",5,"BIRENEnter","B",736
"4439",9,119,"ameise","Insekten","Tiere",5,"AMEISEEnter","A",860
"4440",9,120,"flasche","Trinkgefässe","Misc II",5,"FLASCHEnter","F",1351
"4441",9,121,"hammer","Heimwerker","Werkzeug",1,"HAMMEREnter","H",1883
"4442",9,122,"bein","Körperteile","Misc I",1,"FUSEnter","F",1104
"4443",9,123,"schokolade","Süssigkeiten","Lebensmittel",1,"SCHOKOLADEEnter","S",1684
"4444",9,124,"kassette","Filler","Filler",1,"KASSETTEEnter","K",1298
"4445",9,125,"hand","Körperteile","Misc I",2,"HANDEnter","H",965
"4446",9,126,"kekse","Süssigkeiten","Lebensmittel",2,"KEKSEEnter","K",986
"4447",9,127,"bohrmaschine","Heimwerker","Werkzeug",2,"BOHRMASCHIENEnter","B",1861
"4448",9,128,"arm","Körperteile","Misc I",3,"ARMEnter","A",1254
"4449",9,129,"kopfkissen","Filler","Filler",2,"KISSENEnter","K",833
"4450",9,130,"tafel","Filler","Filler",3,"TAFELEnter","T",897
"4451",9,131,"bonbon","Süssigkeiten","Lebensmittel",3,"BOMBackspaceNBONEnter","B",894
"4452",9,132,"zange","Heimwerker","Werkzeug",3,"TBackspaceZANGEEnter","T",2996
"4453",9,133,"baby","Filler","Filler",4,"BABYEnter","B",925
"4454",9,134,"eis","Süssigkeiten","Lebensmittel",4,"EISEnter","E",924
"4455",9,135,"ohr","Körperteile","Misc I",4,"OHREnter","O",885
"4456",9,136,"schraubenzieher","Heimwerker","Werkzeug",4,"SCHRAUBENZIEHEREnter","S",789
"4457",9,137,"kuchen","Süssigkeiten","Lebensmittel",5,"KUCHENEnter","K",964
"4458",9,138,"fuss","Körperteile","Misc I",5,"FUSSEnter","F",952
"4459",9,139,"feile","Heimwerker","Werkzeug",5,"FEILEEnter","F",1610
"4460",9,140,"fenster","Filler","Filler",5,"FENSTEREnter","F",1123
"4461",9,141,"badewanne","Filler","Filler",1,"WANNEEnter","W",1489
"4462",9,142,"couch","Sitzen","Möbel",1,"COUHCBackspaceBackspaceCHEnter","C",1332
"4463",9,143,"kirche","Gebäude","Misc II",1,"FBackspaceKIRCHEEnter","F",1030
"4464",9,144,"briefkasten","Filler","Filler",2,"POSTFACHEnter","P",2456
"4465",9,145,"ampel","Filler","Filler",3,"AMPELEnter","A",726
"4466",9,146,"strauss","Vögel","Tiere",1,"PFAUEnter","P",974
"4467",9,147,"ball","Filler","Filler",4,"BALLEnter","B",2376
"4468",9,148,"fernglas","Filler","Filler",5,"FERNGLASEnter","F",915
"4469",9,149,"schwan","Vögel","Tiere",2,"SCHWNAEnter","S",764
"4470",9,150,"hocker","Sitzen","Möbel",2,"STUHLEnter","S",1152
"4471",9,151,"burg","Gebäude","Misc II",2,"NURBBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBackspaceBURGEnter","N",1138
"4472",9,152,"eule","Vögel","Tiere",3,"UBackspaceEULEEnter","U",1629
"4473",9,153,"stuhl","Sitzen","Möbel",3,"STUHLEnter","S",1103
"4474",9,154,"tempel","Gebäude","Misc II",3,NA,"C",3833
"4475",9,155,"taube","Vögel","Tiere",4,"TAUBEEnter","T",1491
"4476",9,156,"bank","Sitzen","Möbel",4,"BANKEnter","B",4679
"4477",9,157,"hochhaus","Gebäude","Misc II",4,"HOCHHAUSEnter","H",1350
"4478",9,158,"ente","Vögel","Tiere",5,"ENTEEnter","E",1069
"4479",9,159,"sessel","Sitzen","Möbel",5,"STIBackspaceUHLEnter","S",1081
"4480",9,160,"schloss","Gebäude","Misc II",5,"BURGEnter","B",1446
"4481",20,1,"sense","Bauernhof","Werkzeug",1,"SENSE ","S",1161
"4482",20,2,"briefmarke","Filler","Filler",1,"BRIEFMARKE ","B",1396
"4483",20,3,"paprika","Gemüse","Lebensmittel",1,"PAPRIKA ","P",1209
"4484",20,4,"pelzmantel","Jacken","Kleidung",1,NA,"M",1338
"4485",20,5,"schaufel","Bauernhof","Werkzeug",2,"SCHAUFEL ","S",1647
"4486",20,6,"käfig","Filler","Filler",2,"KÖBackspaceÄFIG ","K",1014
"4487",20,7,"daunenweste","Jacken","Kleidung",2,"DAUNENWESTE ","D",1518
"4488",20,8,"säge","Bauernhof","Werkzeug",3,"SÄGE ","S",1027
"4489",20,9,"ball","Filler","Filler",3,"BALL ","B",1607
"4490",20,10,"ventilator","Filler","Filler",4,"VENTILATOR ","V",1974
"4491",20,11,"kartoffel","Gemüse","Lebensmittel",2,"KARTOFFEL ","K",961
"4492",20,12,"besen","Bauernhof","Werkzeug",4,"BESEN ","B",1753
"4493",20,13,"sakko","Jacken","Kleidung",3,"SAKKO ","S",1449
"4494",20,14,"karotte","Gemüse","Lebensmittel",3,"KAROTTE ","K",2619
"4495",20,15,"fernglas","Filler","Filler",5,"FERNGLAS ","F",1015
"4496",20,16,"kapuzenpulli","Jacken","Kleidung",4,NA,"K",2003
"4497",20,17,"gurke","Gemüse","Lebensmittel",4,"LLIBackspaceBackspaceBackspaceGURKE ","L",NA
"4498",20,18,"axt","Bauernhof","Werkzeug",5,"AXT ","A",2552
"4499",20,19,"arztkittel","Jacken","Kleidung",5,"KITTEL ","K",2578
"4500",20,20,"brokkoli","Gemüse","Lebensmittel",5,"BROKKOLI ","B",1136
"4501",20,21,"löwenzahn","Blumen","Misc II",1,"LÖWENZAHN ","L",1244
"4502",20,22,"pfeife","Filler","Filler",1,"PFEIFE ","P",1276
"4503",20,23,"schaf","Huftiere","Tiere",1,"SCHAF ","S",1243
"4504",20,24,"geige","Instrumente","Misc I",1,"GEIGE ","G",2258
"4505",20,25,"bürste","Filler","Filler",2,"BÜRSTE ","B",1523
"4506",20,26,"schwert","Filler","Filler",3,"SCHWERT ","S",1765
"4507",20,27,"sonnenblume","Blumen","Misc II",2,"SONNENBLUME ","S",1880
"4508",20,28,"klavier","Instrumente","Misc I",2,"KLAVIER ","K",1100
"4509",20,29,"pferd","Huftiere","Tiere",2,"PFERD ","P",1202
"4510",20,30,"briefkasten","Filler","Filler",4,"BRIEFKASTEN ","B",1265
"4511",20,31,"harfe","Instrumente","Misc I",3,"HARFE ","H",1040
"4512",20,32,"reh","Huftiere","Tiere",3,"REH ","R",1580
"4513",20,33,"tulpe","Blumen","Misc II",3,"TULPE ","T",1473
"4514",20,34,"gitarre","Instrumente","Misc I",4,"GITARRE ","G",1380
"4515",20,35,"tafel","Filler","Filler",5,"TAFEL ","T",1110
"4516",20,36,"rose","Blumen","Misc II",4,"ROSE ","R",1673
"4517",20,37,"kuh","Huftiere","Tiere",4,"KUH ","K",1238
"4518",20,38,"schlagzeug","Instrumente","Misc I",5,"SCHLAGZEUG ","S",1470
"4519",20,39,"orchidee","Blumen","Misc II",5,"FLIEDER ","F",1845
"4520",20,40,"kamel","Huftiere","Tiere",5,"KAMEL ","K",1253
"4521",20,41,"löffel","Kochen","Werkzeug",1,"LÖFFEL ","L",1115
"4522",20,42,"spaghetti","Filler","Filler",1,"SPAGHETTI ","S",1367
"4523",20,43,"armband","Schmuck","Kleidung",1,"ARMBAND ","A",1820
"4524",20,44,"löwe","Raubtiere","Tiere",1,"LÖWE ","L",1120
"4525",20,45,"gabel","Kochen","Werkzeug",2,"GABEL ","G",1428
"4526",20,46,"kette","Schmuck","Kleidung",2,"KETTE ","K",1449
"4527",20,47,"bär","Raubtiere","Tiere",2,"NBackspaceBÄR ","N",1245
"4528",20,48,"schneebesen","Kochen","Werkzeug",3,"SCHNEEBESEN ","S",1242
"4529",20,49,"ring","Schmuck","Kleidung",3,"RING ","R",1477
"4530",20,50,"fenster","Filler","Filler",2,"FENSTER ","F",1403
"4531",20,51,"kassette","Filler","Filler",3,"KASSETTE ","K",1064
"4532",20,52,"kelle","Kochen","Werkzeug",4,"KELLE ","K",2032
"4533",20,53,"brosche","Schmuck","Kleidung",4,"SCHMUCK ","S",2821
"4534",20,54,"panther","Raubtiere","Tiere",3,"PANTHER ","P",1571
"4535",20,55,"würfel","Filler","Filler",4,"WÜRFEL ","W",1469
"4536",20,56,"ohrring","Schmuck","Kleidung",5,"OHRRING ","O",1754
"4537",20,57,"leopard","Raubtiere","Tiere",4,NA,"T",2510
"4538",20,58,"messer","Kochen","Werkzeug",5,"MESSER ","M",1341
"4539",20,59,"cd","Filler","Filler",5,"CD ","C",1621
"4540",20,60,"tiger","Raubtiere","Tiere",5,"TIGER ","T",1397
"4541",20,61,"kopfkissen","Filler","Filler",1,"KISSEN ","K",1021
"4542",20,62,"safe","Aufbewahrung","Möbel",1,"SAFE ","S",3671
"4543",20,63,"puppe","Filler","Filler",2,"PUPP ","P",1719
"4544",20,64,"kutsche","Strasse","Fortbewegungsmittel",1,"KUTSCHE ","K",1414
"4545",20,65,"kamera","Filler","Filler",3,"KAMERA ","K",2424
"4546",20,66,"luftballon","Filler","Filler",4,"LUFTBALLON ","L",1694
"4547",20,67,"hai","Fische","Tiere",1,"HAI ","H",1783
"4548",20,68,"kleiderschrank","Aufbewahrung","Möbel",2,"SCHRANK ","S",1953
"4549",20,69,"auto","Strasse","Fortbewegungsmittel",2,"AUTO ","A",1437
"4550",20,70,"delfin","Fische","Tiere",2,"DELPHIN ","D",2133
"4551",20,71,"pinsel","Filler","Filler",5,NA,"P",5430
"4552",20,72,"lkw","Strasse","Fortbewegungsmittel",3,NA,"L",1833
"4553",20,73,"schublade","Aufbewahrung","Möbel",3,NA,"S",2838
"4554",20,74,"aal","Fische","Tiere",3,"AAL ","A",1289
"4555",20,75,"bus","Strasse","Fortbewegungsmittel",4,"BUS ","B",1483
"4556",20,76,"regal","Aufbewahrung","Möbel",4,"REGAL ","R",2165
"4557",20,77,"rochen","Fische","Tiere",4,"ROCHEN ","R",1707
"4558",20,78,"motorrad","Strasse","Fortbewegungsmittel",5,"MOTORRAD ","M",1477
"4559",20,79,"schachtel","Aufbewahrung","Möbel",5,"SCHACHTEL ","S",1133
"4560",20,80,"goldfisch","Fische","Tiere",5,"FISCH ","F",1691
"4561",20,81,"kühlschrank","Küche","Möbel",1,"KÜHLSCHRANK ","K",1377
"4562",20,82,"bleistift","Büro","Werkzeug",1,"BLEISTIFT ","B",1550
"4563",20,83,"schwamm","Filler","Filler",1,"SCHWAMM ","S",1279
"4564",20,84,"herd","Küche","Möbel",2,"HERD ","H",1742
"4565",20,85,"schere","Büro","Werkzeug",2,"SCHERE ","S",1220
"4566",20,86,"segelschiff","Wasser","Fortbewegungsmittel",1,"SEGELSCHIFF ","S",1277
"4567",20,87,"geschirrspüler","Küche","Möbel",3,NA,"G",1950
"4568",20,88,"steckdose","Filler","Filler",2," STECKDOSE "," ",NA
"4569",20,89,"u-boot","Wasser","Fortbewegungsmittel",2,"SCHIFF ","S",1969
"4570",20,90,"kaffeemaschine","Küche","Möbel",4,"KAFFEMASCHINE ","K",1145
"4571",20,91,"mikrofon","Filler","Filler",3,"MIKROFON ","M",1643
"4572",20,92,"gondel","Wasser","Fortbewegungsmittel",3,NA,NA,NA
"4573",20,93,"radiergummi","Büro","Werkzeug",3,"RADIERGUMMI ","R",1089
"4574",20,94,"mikrowelle","Küche","Möbel",5,"MIKROWELLE ","M",1666
"4575",20,95,"yacht","Wasser","Fortbewegungsmittel",4,"YACHT ","Y",1322
"4576",20,96,"lineal","Büro","Werkzeug",4,"LINEAL ","L",1477
"4577",20,97,"glocke","Filler","Filler",4,"GLOCKE ","G",1430
"4578",20,98,"kanu","Wasser","Fortbewegungsmittel",5,"KANU ","K",2298
"4579",20,99,"teppich","Filler","Filler",5,"TEPPICH ","T",1310
"4580",20,100,"klammer","Büro","Werkzeug",5,"BÜROKLAMMER ","B",1440
"4581",20,101,"tasse","Trinkgefässe","Misc II",1,"TASSE ","T",963
"4582",20,102,"banane","Obst","Lebensmittel",1,"BANANE ","B",1002
"4583",20,103,"kerze","Filler","Filler",1,"KERZE ","K",1114
"4584",20,104,"flasche","Trinkgefässe","Misc II",2,"FLASCHE ","F",1373
"4585",20,105,"kirsche","Obst","Lebensmittel",2,"KIRSCHE ","K",1253
"4586",20,106,"fächer","Filler","Filler",2,NA,"F",4754
"4587",20,107,"biene","Insekten","Tiere",1,"HERBackspaceBackspaceBackspaceBIENE ","H",NA
"4588",20,108,"kanne","Trinkgefässe","Misc II",3,"TEEKANNE ","T",1518
"4589",20,109,"birne","Obst","Lebensmittel",3,"BIRNE ","B",1247
"4590",20,110,"marienkäfer","Insekten","Tiere",2,"MARIENKÄFER ","M",1777
"4591",20,111,"kopfhörer","Filler","Filler",3,NA,"M",2023
"4592",20,112,"apfel","Obst","Lebensmittel",4,"EBackspaceAPFEL ","E",NA
"4593",20,113,"ameise","Insekten","Tiere",3,"AMEISE ","A",1210
"4594",20,114,"becher","Trinkgefässe","Misc II",4,"BECHER ","B",1162
"4595",20,115,"ampel","Filler","Filler",4,"AMPEL ","A",1065
"4596",20,116,"spinne","Insekten","Tiere",4,"SPINNE ","S",1323
"4597",20,117,"glas","Trinkgefässe","Misc II",5,"GLAS ","G",1597
"4598",20,118,"trauben","Obst","Lebensmittel",5,"WEINTRAUBEN ","W",1545
"4599",20,119,"fliege","Insekten","Tiere",5,"FLIEGE ","F",2138
"4600",20,120,"mülleimer","Filler","Filler",5,"MÜLLTONNE ","M",1186
"4601",20,121,"eis","Süssigkeiten","Lebensmittel",1,"EIS ","E",1238
"4602",20,122,"schornstein","Filler","Filler",1,"SCHORNSTEIN ","S",1198
"4603",20,123,"bein","Körperteile","Misc I",1,"BEIN ","B",1427
"4604",20,124,"kuchen","Süssigkeiten","Lebensmittel",2,"TORTE ","T",1444
"4605",20,125,"schlüssel","Filler","Filler",2,"SCHLÜSSEL ","S",876
"4606",20,126,"hand","Körperteile","Misc I",2,"HAND ","H",1174
"4607",20,127,"bohrmaschine","Heimwerker","Werkzeug",1,"BOHRMASCHINE ","B",1213
"4608",20,128,"schokolade","Süssigkeiten","Lebensmittel",3,"SCHOKOLADE ","S",1162
"4609",20,129,"fuss","Körperteile","Misc I",3,"FUSS ","F",1040
"4610",20,130,"brille","Filler","Filler",3,"BRILLE ","B",1117
"4611",20,131,"schraubenzieher","Heimwerker","Werkzeug",2,NA,"S",2818
"4612",20,132,"arm","Körperteile","Misc I",4,"ARM ","A",1284
"4613",20,133,"kekse","Süssigkeiten","Lebensmittel",4,"KEKSE ","K",1185
"4614",20,134,"feile","Heimwerker","Werkzeug",3,"FEILE ","F",1892
"4615",20,135,"ohr","Körperteile","Misc I",5,"OHR ","O",1090
"4616",20,136,"parfum","Filler","Filler",4,"PARUM ","P",1343
"4617",20,137,"hammer","Heimwerker","Werkzeug",4,"HAMMER ","H",1449
"4618",20,138,"bonbon","Süssigkeiten","Lebensmittel",5,"BONBON ","B",1205
"4619",20,139,"streichholz","Filler","Filler",5,"STREICHHOLZ ","S",996
"4620",20,140,"zange","Heimwerker","Werkzeug",5,"ZANGE ","Z",1817
"4621",20,141,"lippenstift","Filler","Filler",1,"LIPPENSTIFT ","L",1298
"4622",20,142,"couch","Sitzen","Möbel",1,"SOFA ","S",1447
"4623",20,143,"hochhaus","Gebäude","Misc II",1,"HOCHHAUS ","H",1778
"4624",20,144,"baby","Filler","Filler",2,"BABY ","B",1291
"4625",20,145,"zigarette","Filler","Filler",3,"ZIGARETTE ","Z",1068
"4626",20,146,"schwan","Vögel","Tiere",1,"SCHWAN ","S",960
"4627",20,147,"schloss","Gebäude","Misc II",2,"SCHLOSS ","S",1284
"4628",20,148,"sessel","Sitzen","Möbel",2,"SESSEL ","S",1063
"4629",20,149,"strauss","Vögel","Tiere",2,NA,"P",2065
"4630",20,150,"kirche","Gebäude","Misc II",3,"KIRCHE ","K",1608
"4631",20,151,"hocker","Sitzen","Möbel",3,"HOCKER ","H",1273
"4632",20,152,"ente","Vögel","Tiere",3,"ENTE ","E",1302
"4633",20,153,"badewanne","Filler","Filler",4,"WANNE ","W",1674
"4634",20,154,"burg","Gebäude","Misc II",4,"BURG ","B",1447
"4635",20,155,"eule","Vögel","Tiere",4,"UHU ","U",1221
"4636",20,156,"bank","Sitzen","Möbel",4,"BANK ","B",1429
"4637",20,157,"tempel","Gebäude","Misc II",5,NA,"T",3511
"4638",20,158,"taube","Vögel","Tiere",5,"TAUBE ","T",1433
"4639",20,159,"stuhl","Sitzen","Möbel",5,"STUHL ","S",1236
"4640",20,160,"waage","Filler","Filler",5,"WAAGE ","W",1088
"4641",3,1,"cd","Filler","Filler",1,"CD ","C",821
"4642",3,2,"schornstein","Filler","Filler",2,"SCHORNSTEIN ","S",941
"4643",3,3,"glas","Trinkgefässe","Misc II",1,"GLAS ","G",808
"4644",3,4,"birne","Obst","Lebensmittel",1,"BIRNE ","B",920
"4645",3,5,"ameise","Insekten","Tiere",1,"AMEISE ","A",713
"4646",3,6,"becher","Trinkgefässe","Misc II",2,"PBackspaceBESCBackspaceBackspaceCHER ","P",2220
"4647",3,7,"banane","Obst","Lebensmittel",2,"BANANE ","B",1346
"4648",3,8,"spinne","Insekten","Tiere",2,"SPINNE ","S",1004
"4649",3,9,"tasse","Trinkgefässe","Misc II",3,"BECHER ","B",1113
"4650",3,10,"ventilator","Filler","Filler",3,"VENITBackspaceBackspaceTILATOR ","V",1521
"4651",3,11,"mülleimer","Filler","Filler",4,"MÜLLEIMER ","M",1156
"4652",3,12,"kirsche","Obst","Lebensmittel",3,"KIRSCHE ","K",783
"4653",3,13,"kanne","Trinkgefässe","Misc II",4,"TEEKANNE ","T",1007
"4654",3,14,"marienkäfer","Insekten","Tiere",3,"MAREBackspaceIENKÄFER ","M",942
"4655",3,15,"apfel","Obst","Lebensmittel",4,"APFEL ","A",753
"4656",3,16,"flasche","Trinkgefässe","Misc II",5,"FLASCHE ","F",1383
"4657",3,17,"fliege","Insekten","Tiere",4,"FLIEGE ","F",1449
"4658",3,18,"trauben","Obst","Lebensmittel",5,"TRAUBEN ","T",1825
"4659",3,19,"luftballon","Filler","Filler",5,"LUFTBALLON ","L",1201
"4660",3,20,"biene","Insekten","Tiere",5,"BIENE ","B",1044
"4661",3,21,"paprika","Gemüse","Lebensmittel",1,"PAPRIKA ","P",1301
"4662",3,22,"pelzmantel","Jacken","Kleidung",1,"PELZMANTEL ","P",1202
"4663",3,23,"säge","Bauernhof","Werkzeug",1,"SÄGE ","S",1059
"4664",3,24,"kartoffel","Gemüse","Lebensmittel",2,"KARTOFFEL ","K",887
"4665",3,25,"parfum","Filler","Filler",1,"PARFUM ","P",1086
"4666",3,26,"axt","Bauernhof","Werkzeug",2,"AXT ","A",843
"4667",3,27,"karotte","Gemüse","Lebensmittel",3,"KAROTTE ","K",778
"4668",3,28,"daunenweste","Jacken","Kleidung",2,"DAUNENFBackspaceWESTE ","D",1431
"4669",3,29,"teppich","Filler","Filler",2,"TEPPICH ","T",814
"4670",3,30,"sense","Bauernhof","Werkzeug",3,"SENSE ","S",1095
